id,Filename,Type,Label,Student,Dialect,Fraud_Type,Duration_sec,Audio_format,tts_voice,snr,source,version,date_created,asr_confidence,utterances_count,utterance_labels,validator,call_id,asr_text,gt_text,wer
,fraud_call_1380.wav,synthetic,Fraud,Layal,egyptian,bank_credentials,47.67,.wav_16k_mono,Agent: VxSsN5NGusWQZXue7VE9 | Victim: UR972wNGq3zluze0LoIp,5.0,generated,v1.0,2025-11-10,0.6744186046511628,13,,,1380,أهلاً، معاك أحمد من شبنة عملاء البنك، هل أستطيع أخذ بعض التفاصيل منك؟ أهلاً أحمد، طبعاً، إزاي أقدر أساعدك؟ نحن لحظنا نشاط غير عادي على حسابك، نحتاجين تأثير هويتك، ممكن تقولي رقم البطاقة الاقتمالية؟ نشاط غير عادي، طيب، لكن ليه عايز رقم البطاقة؟ هده إجراءة من روتيني لحماية حسابات عملائنا كانت تتأكد أن معلوماتك مقنونة طب أنا مش متأكد إذا كان هذا صحيح ممكن تديني معلومات أكتر بالتأكيد لضمان أمانك، نحتاج للرقم أولاً كل حيث أحفظ خيطرة حسنا، الرقم هو بس أنا حاسس إن ده مش طبيعي,أهلاً، معاك أحمد من خدمة عملاء البنك. هل أستطيع أخذ بعض التفاصيل منك؟ أهلاً أحمد، طبعاً. إزاي أقدر أساعدك؟ نحن لاحظنا نشاط غير عادي على حسابك. محتاجين تأكيد هويتك. ممكن تقولي رقم البطاقة الائتمانية؟ نشاط غير عادي؟ طيب، لكن ليه عايز رقم البطاقة؟ هذا إجراء روتيني لحماية حسابات عملائنا. تأكد أن معلوماتك مؤمنة. طب أنا مش متأكد إذا كان هذا صحيح. ممكن تديني معلومات أكتر؟ بالتأكيد، لكن لضمان أمانك، نحتاج للرقم أولاً. كل شيء تحت السيطرة. حسنا، الرقم هو... بس أنا حاسس إن دا مش طبيعي.,0.32558139534883723
,safe_call_1381.wav,synthetic,Safe,Layal,egyptian,none,43.94,.wav_16k_mono,Agent: VxSsN5NGusWQZXue7VE9 | Victim: UR972wNGq3zluze0LoIp,10.0,generated,v1.0,2025-11-10,0.5952380952380952,10,,,1381,أهلاً وسهلاً، معك مروى من خدمة العملاء، كيف يمكنني مساعدتك اليوم؟ أهلاً مروى، أنا اتصلت عشان أستفسر عن حال الطلب من موقع الشراء بالطبع، ممكن تقولي رقم الطلب؟ رقم الطلب هو 12345 شكراً، حين يفق حين يتحقق من الحال، لحظة واحدة من فضلك تمام، أنا في الانتظار أحب أن أبلغك أن الطلب حالياً في مرحلة الشحن ومن أن توقع وصوله بعد يومين شكراً لك على المعلومات أنا متحمس لاستلامه عفواً إذا احتاجت أي مساعدة إضافية ما أتردد الإتصال بينك يومك سعيد وأنت كمان شكراً مرة تانية,أهلاً وسهلاً، معك مروة من خدمة العملاء. كيف يمكنني مساعدتك اليوم؟ أهلاً مروة، أنا اتصلت عشان أستفسر عن حالة طلبي من موقع الشراء. بالطبع، ممكن تقولي رقم الطلب؟ رقم الطلب هو 12345. شكراً، دعيني أتحقق من الحالة. لحظة واحدة من فضلك. تمام، أنا في الانتظار. أحب أن أبلغك أن الطلب حالياً في مرحلة الشحن، ومن المتوقع وصوله بعد يومين. شكرًا لك على المعلومات، أنا متحمس لاستلامه. عفواً، إذا احتجت أي مساعدة إضافية، لا تتردد في الاتصال بنا. يومك سعيد! وأنتِ كمان، شكرًا مرة تانية!,0.40476190476190477
,fraud_call_1382.wav,synthetic,Fraud,Layal,egyptian,customer_service_fraud,46.52,.wav_16k_mono,Agent: VxSsN5NGusWQZXue7VE9 | Victim: UR972wNGq3zluze0LoIp,5.0,generated,v1.0,2025-11-10,0.7422680412371134,12,,,1382,أهلاً لحضرتك، معاك أحمد من خدمة العملاء هل ممكن أتحقق من بيانات تحبك؟ أهلاً أحمد، طبعاً، تحبك أنا هنا عشان نحققك عملية مشبوهة تمت على حسابك ممكن تقولي الرقم السري؟ عملية مشبوهة؟ أنا مش متأكد إذا كان لازم أقولك الرقم السري أفهم ألأك، بس بدون الرقم السري هيتعطى للتحقيق وممكن تشتر جزء من أموالك، أنت مصنعيني، ما فيش مشكلة حسناً، بس هل تقدر تؤكد لي إنك من البنك فعلاً؟ طبعاً، ممكن تقولي رقم حسابك عشان أأكد لك هويتك وأنا هنا لمساعداتك ممكن أستنى شوية قبل ما أقول أي حاجة؟ بالطبع، خد وقتك، بس أسرع شوية عشان نحمي حسابك,أهلاً بحضرتك، معاك أحمد من خدمة العملاء. هل ممكن أتحقق من بيانات حسابك؟ أهلاً أحمد. طبعاً، تفضل. أنا هنا عشان نحقق في عملية مشبوهة تمت على حسابك. ممكن تقولي الرقم السري؟ عملية مشبوهة؟ أنا مش متأكد إذا كان لازم أقولك الرقم السري. أفهم قلقك، بس بدون الرقم السري هيتعطل التحقيق وممكن تفقد جزء من أموالك. أنت مطمئن مفيش مشكلة. حسناً، بس هل تقدر تؤكد لي إنك من البنك فعلاً؟ طبعاً، ممكن تقولي رقم حسابك عشان أأكدلك هويتك وأنا هنا لمساعدتك. ممكن استنى شوية قبل ما أقول أي حاجة؟ بالطبع، خذ وقتك. بس أسرع شوية عشان نحمي حسابك.,0.25773195876288657
,fraud_call_1383.wav,synthetic,Fraud,Layal,egyptian,phishing,75.26,.wav_16k_mono,Agent: VxSsN5NGusWQZXue7VE9 | Victim: UR972wNGq3zluze0LoIp,10.0,generated,v1.0,2025-11-10,0.6896551724137931,11,,,1383,أهلاً، مع حضرتك من خدمة العملاء في البنك، هل يمكنني التحدث مع السيد أحمد؟ نعم، أنا أحمد، إيه المشكلة؟ أنا أعتذر عن الإزعاج، لكن هناك سجلات تشير إلى محاولة غير مصرح بها على حسابك، هل يمكنك مساعدتي في تأكيد هويتك؟ آه، طبعاً، إزاي ممكن أساعدك؟ من فضلك، أحتاج إلى رقم الهوية الخاص بك وتاريخ الميلاد للتحقق من المعلومات طيب، رقمي هو 1، 2، 3، 4، 5، 6، 7، 2، 9، 6، وتاريخ ميلادي هو 1، 5، 5، 6، 9، 5 شكرا لك، وقد تلقيت المعلومات لكن يبدو أننا بحاجة للتأكد من رقم الهاتف المسجل لدينا هل يمكنك إعطائي الرقم الذي سجلته عند فتح الحساب؟ آه، هو 01-02-345678، هل في حاجة غير طبيعية؟ نعم بقى يبدو باب أن هناك نصار مريض من قبلة مرض أكدا من عدم نصارك هذه المعلومات مع أي شخص,أهلاً، مع حضرتك من خدمة العملاء في البنك. هل يمكنني التحدث مع السيد أحمد؟ نعم، أنا أحمد. إيه المشكلة؟ أنا أعتذر عن الإزعاج، لكن هناك سجلات تشير إلى محاولة غير مصرح بها على حسابك. هل يمكنك مساعدتي في تأكيد هويتك؟ آه، طبعاً. إزاي ممكن أساعدك؟ من فضلك، أحتاج إلى رقم الهوية الخاص بك وتاريخ الميلاد للتحقق من المعلومات. طيب، رقمي هو 1234567890 وتاريخ ميلادي هو 15/05/1985. شكراً لك، وقد تلقيت المعلومات. لكن يبدو أننا بحاجة للتأكد من رقم الهاتف المسجل لدينا. هل يمكنك إعطائي الرقم الذي سجلته عند فتح الحساب؟ آه، هو 01012345678. هل فيه حاجة غير طبيعية؟ نعم، يبدو أن هناك نشاط مريب. من فضلك، تأكد من عدم مشاركة هذه المعلومات مع أي شخص آخر.,0.3103448275862069
,safe_call_1384.wav,synthetic,Safe,Layal,egyptian,none,51.8,.wav_16k_mono,Agent: VxSsN5NGusWQZXue7VE9 | Victim: UR972wNGq3zluze0LoIp,5.0,generated,v1.0,2025-11-10,0.693069306930693,8,,,1384,مرحباً، معك أحمد من خدمة العملاء لشركة الشحنة، كيف يمكنني مساعدتك اليوم؟ صباح الخير، أحمد، كنت أريد أستفسر عن شحنتي، رقم الطلب 1-2-3-4-5 بالطبع، دعني أضحك، شحنتك من المضطرة بأن تصل غدا، هل تلقيت أي إشعار بخصوصها؟ لا، لم يوصلني أي إشعار، هل يمكنك إخباري بما إذا كان هناك تأثير؟ لا، الأمور تصير بشكل جيد، فقط تأكد من موجودك في المنزل غدا للتلاميذ شكرا لك أحمد، سأكون في المنزل، هل هناك شيء أفراد بأن أعلمه؟ لا شيء آخر، لكن إذا كان لديك أي استفسارات، لا تتردد في الاتصال بنا مرة أخرى، يومك صعيد شكرا جزيلا لك، يومك صعيد أيضا,ألو، مرحبا! معك أحمد من خدمة العملاء لشركة الشحن. كيف يمكنني مساعدتك اليوم؟ صباح الخير، أحمد. كنت أريد أستفسر عن شحنتي، رقم الطلب 12345. بالطبع، دعني أتحقق. شحنتك من المفترض أن تصل غداً. هل تلقيت أي إشعار بخصوصها؟ لا، لم يصلني أي إشعار. هل يمكنك إخباري بما إذا كان هناك تأخير؟ لا، الأمور تسير بشكل جيد. فقط تأكد من وجودك في المنزل غداً لاستلامها. شكرًا لك، أحمد. سأكون في المنزل. هل هناك شيء آخر يجب أن أعلمه؟ لا شيء آخر، لكن إذا كان لديك أي استفسارات، لا تتردد في الاتصال بنا مرة أخرى. يومك سعيد! شكرًا جزيلاً لك! يومك سعيد أيضاً.,0.3069306930693069
,safe_call_1385.wav,synthetic,Safe,Layal,egyptian,none,43.62,.wav_16k_mono,Agent: VxSsN5NGusWQZXue7VE9 | Victim: UR972wNGq3zluze0LoIp,10.0,generated,v1.0,2025-11-10,0.7045454545454546,8,,,1385,أهلا وسهلا، معك كريم من خدمة العملاء، كيف أقدر أساعدك اليوم؟ أهلا كريم، أنا بس عايز أسأل عن حالة الطلب اللي عملته الأسبوع اللي فات طبعا، ممكن تقولي رقم الطلب عشان أبحث لك عني؟ رقم الطلب هو 123456 شكرا، لحظة واحدة، أيوة الطلب عندنا في حالة تجهيز حاليا، متوقع يوصلك بعد يومين جميل، شكرا لك، كان عندي استفسار تاني بخصوص الدفع، هل الفواتير بتجيلي على الإيميل؟ نعم، كل فواتيرك بتجيلك على الإيميل المسجد، لو محتاج أي مساعدة ثانية أنا هنا لا، كفاية كده، شكرا جزيلا على مساعدتك,أهلاً وسهلاً، معك كريم من خدمة العملاء. كيف أقدر أساعدك اليوم؟ أهلاً كريم، أنا بس عايز أسأل عن حالة الطلب اللي عملته الأسبوع اللي فات. طبعاً، ممكن تقولي رقم الطلب عشان أبحث لك عنه؟ رقم الطلب هو 123456.  شكرًا، لحظة واحدة. أيوه، الطلب عندنا في حالة تجهيز حاليًا، ومتوقع يوصل لك بعد يومين. جميل، شكراً لك. كان عندي استفسار تاني بخصوص الدفع. هل الفواتير بتجيلي على الإيميل؟ نعم، كل فواتيرك بتجيلك على الإيميل المسجل. لو محتاج أي مساعدة تانية، أنا هنا. لا، كفاية كده. شكراً جزيلاً على مساعدتك.,0.29545454545454547
,safe_call_1386.wav,synthetic,Safe,Layal,levantine,none,40.91,.wav_16k_mono,Agent: rFDdsCQRZCUL8cPOWtnP | Victim: jAAHNNqlbAX9iWjJPEtE,5.0,generated,v1.0,2025-11-10,0.6666666666666667,13,,,1386,مرحبا، معك من خدمة الأملاء، كيف يمكنني مساعدتك اليوم؟ أهلا، كنت أريد أن أتأكد من حالة طلب الشحن الخاص بي بالطبع، سأساعدك بذلك، هل يمكنك من خطتك تزويد رقم الطلب؟ نعم، رقم الطلب هو 123456 شكرا لك، دعني أتحقق الآن، يبدو أن طلبك في مرحلة الشحن، ومن المتوقع وصوله غدا جائع، شكرا لك على بتحديث على الرحب والسعادة إذا كان لديك أي استكشارات أخرى لا تتردد في الإطفال بنا سأفعل يومك سعيد فإياك مع السلامة,مرحبا، معك من خدمة العملاء. كيف يمكنني مساعدتك اليوم؟ أهلاً. كنت أريد أن أتأكد من حالة طلب الشحن الخاص بي. بالطبع، سأساعدك بذلك. هل يمكنك من فضلك تزويدي برقم الطلب؟ نعم، رقم الطلب هو 123456. شكراً لك. دعني أتحقق الآن... يبدو أن طلبك في مرحلة الشحن ومن المتوقع وصوله غداً. رائع، شكرًا لك على التحديث! على الرحب والسعة. إذا كان لديك أي استفسارات أخرى، لا تتردد في الاتصال بنا. سأفعل. يومك سعيد! وإياك! مع السلامة.,0.3333333333333333
,fraud_call_1387.wav,synthetic,Fraud,Layal,gulf,lottery_fraud,47.28,.wav_16k_mono,Agent: yXEnnEln9armDCyhkXcA | Victim: G1QUjBCuRBbLbAmYlTgl,5.0,generated,v1.0,2025-11-10,0.6559139784946236,11,,,1387,السلام عليكم، معك فهد من إدارة الينصير، هل عندك دقيقة للتحدث؟ وعليكم، أود أن أخبرك أنك فشت بجائزة مالية كبيرة بقيمة 100 ألف ريال، هل يمكنك التأكيد على معلوماتك الشخصية؟ حقاً، هذا يبدو رائعاً، ماذا أحتاج أن أبدأ؟ نحتاج فقط إلى رقم الهوية الخاص بك ورقم حسابك البنكي، لنتمكن من تحويل الجائزة إليك لكن كيف أستطيع أن أؤكد أن هذا حقيقي؟ يمكنك الاتصال بنا لاحقاً والتحقق لكن يجب أن أؤكد أن هذه فرصة لم تتكرر حن يعني نحتاج إلى بياناتك الآن حسنا بس أفكر في ذلك لكني سأكون حذر,السلام عليكم، معك فهد من إدارة اليانصيب. هل لديك دقيقة للتحدث؟ وعليكم السلام، نعم، لدي وقت. ماذا تريد؟ أود أن أخبرك أنك فزت بجائزة مالية كبيرة بقيمة مئة ألف ريال. هل يمكنك التأكيد على معلوماتك الشخصية؟ حقًا؟ هذا يبدو رائعًا! ماذا أحتاج أن أقدم؟ نحتاج فقط إلى رقم الهوية الخاص بك ورقم حسابك البنكي لنتمكن من تحويل الجائزة إليك. لكن كيف أستطيع التأكد من أن هذا حقيقي؟ يمكنك الاتصال بنا لاحقًا والتحقق، لكن يجب أن أؤكد أن هذه فرصة لن تتكرر. نحن نحتاج إلى بياناتك الآن. حسنا، سأفكر في ذلك. لكنني سأكون حذرًا.,0.34408602150537637
,safe_call_1388.wav,synthetic,Safe,Layal,gulf,none,41.4,.wav_16k_mono,Agent: yXEnnEln9armDCyhkXcA | Victim: G1QUjBCuRBbLbAmYlTgl,10.0,generated,v1.0,2025-11-10,0.7,11,,,1388,السلام عليكم، معك فهد من خدمة العملاء، كيف أقدر أساعدك اليوم؟ وعليكم السلام، مرحبا فهد، أنا بس أريد أكتشف عن حالة الطلب اللي سويح لك اليوم أكيد، ممكن تخبرني برقم الطلب عشان أقدر أساعدك أسرع رقم الطلب هو 1-8-3-4-5-6، بس أريد أعرف ميتا يوما شكرا على الرقم، الطلب حاليا في مرحلة الشحن، ومن المتوقع يوصل لك بعد يومين ممتاز شكرا لك على المعلومة كل شيء تمام أنت مرحب بك في أي وقت إذا تحتاج أي شيء ثاني لا تتردد في الاتصال إن شاء الله شكرا مرة ثانية مع السلامة,السلام عليكم، معك فهد من خدمة العملاء. كيف أقدر أساعدك اليوم؟ وعليكم السلام، مرحبا فهد. أنا بس أريد أستفسر عن حالة الطلب اللي سويته قبل كم يوم. أكيد، ممكن تخبرني برقم الطلب عشان أقدر أساعدك أسرع. رقم الطلب هو 123456، بس أريد أعرف متى يوصل. شكراً على الرقم. الطلب حالياً في مرحلة الشحن ومن المتوقع يوصل لك بعد يومين. ممتاز، شكراً لك على المعلومة. كل شيء تمام. أنت مرحب بك في أي وقت. إذا تحتاج أي شيء ثاني، لا تتردد في الاتصال. إن شاء الله، شكراً مرة ثانية. مع السلامة.,0.3
,safe_call_1389.wav,synthetic,Safe,Layal,levantine,none,39.0,.wav_16k_mono,Agent: rFDdsCQRZCUL8cPOWtnP | Victim: jAAHNNqlbAX9iWjJPEtE,10.0,generated,v1.0,2025-11-10,0.6567164179104478,14,,,1389,مرحبا، معك رامي من خدمة الزبائن، كيف فيني أساعدك اليوم؟ أهلا رامي، عندي استفسار عن طلبية قدمتها الأسبوع الماضي طبعا، ممكن تخبرني عن رقم الطلب؟ رقم الطلب هو 1-3-5 شكرا، خليني أبحث المعلومات؟ تمام، الطلب تم شحنه من المتوقع يوصل بعد يومين ممتاز، شكرا كثير على المساعدة لا شكر على واجه إذا في أي شيء تاني بتمنى تخبرني لا هيك كفاية نهارك سعيد نهارك سعيد مع السلامة,مرحبا! معك رامي من خدمة الزبائن، كيف فيني ساعدك اليوم؟ أهلاً رامي، عندي استفسار عن طلبية قدمتها الأسبوع الماضي. طبعاً، ممكن تخبرني عن رقم الطلب؟ رقم الطلب هو 12345. شكراً! خليني أفحص المعلومات... تمام، الطلب تم شحنه ومن المتوقع يوصل بعد يومين. ممتاز، شكراً كتير على المساعدة. لا شكر على واجب! إذا في أي شي تاني، بتمنى تخبرني. لا، هيك كفاية. نهارك سعيد! نهارك سعيد! مع السلامة.,0.34328358208955223
,fraud_call_1390.wav,synthetic,Fraud,Layal,levantine,investment,63.61,.wav_16k_mono,Agent: rFDdsCQRZCUL8cPOWtnP | Victim: jAAHNNqlbAX9iWjJPEtE,10.0,generated,v1.0,2025-11-10,0.8378378378378378,13,,,1390,مرحبا، أنا نادر من شركة استثمار موثوقة. هل لديك دقيقة للحديث عن فرصة استثمارية مميزة؟ أهلا نادر، أكيد، خبرني عن الفرصة. لقد حصلنا على معلومات عن استثمار جديد في مجال الطاقة المتجددة. العائدات يمكن أن تصل إلى 2 هنس ميل ما خلال السنة الأولى. هذا يبدو جيدا، كيف يمكنني المشاركة؟ نحتاج فقط إلى بعض المعلومات مثل بطاقة الهوية ورقم حسابك البنكي لتأكيد الاستثمار هل هذا آمن؟ لم أسمع عن شركتكم من قبل نحن مرخصون ونملك تقليمات عالية يمكنك زيارة موقعنا الإلكتروني للتحقق نحن نريد مساعدتك في تحقيق أرباح جيدة حسنا سأفكر في الأمر لكنني سأبحث أكثر عنكم أولا بالطبع، لكن لا تفوت الفرصة، الأماكن محدودة يمكنك الاتصال بي مباشرة إذا كان لديك أي سؤال,مرحبا، أنا نادر من شركة استثمار موثوقة. هل لديك دقيقة للحديث عن فرصة استثمارية مميزة؟ أهلا نادر، أكيد، خبرني عن الفرصة. لقد حصلنا على معلومات عن استثمار جديد في مجال الطاقة المتجددة، العائدات يمكن أن تصل إلى 25% خلال السنة الأولى. هذا يبدو جيداً. كيف يمكنني المشاركة؟ نحتاج فقط إلى بعض المعلومات مثل بطاقة الهوية ورقم حسابك البنكي لتأكيد الاستثمار. هل هذا آمن؟ لم أسمع عن شركتكم من قبل. نحن مرخصون ونملك تقييمات عالية. يمكنك زيارة موقعنا الإلكتروني للتحقق. نحن نريد مساعدتك في تحقيق أرباح جيدة. حسناً، سأفكر في الأمر، لكني سأبحث أكثر عنكم أولاً. بالطبع، لكن لا تفوت الفرصة، الأماكن محدودة. يمكنك الاتصال بي مباشرة إذا كان لديك أي سؤال.,0.16216216216216217
,safe_call_1391.wav,synthetic,Safe,Layal,gulf,none,57.1,.wav_16k_mono,Agent: yXEnnEln9armDCyhkXcA | Victim: G1QUjBCuRBbLbAmYlTgl,5.0,generated,v1.0,2025-11-10,0.6060606060606061,13,,,1391,مرحباً معك أحمد من خدمة العملاء كيف يمكنني مساعدتك اليوم؟ أهلاً أحمد كنت أريد أن أستفسر عن حالة طلبي الذي طبقت تقديمه في السوء الماضي بالطبع أستطيع مساعدتك في ذلك هل يمكنك إعطائي رقم الطلب من فضلك؟ نعم أتوقف من هو حسين فراق شكراً لك دعني أتحقق من المعلومات يبدو أن طلبك في مرحلة الشحن وسيصل خلال يومين ممتاز، شكرا لك على التحديث، هل يمكنني معرفة رقم التتبع؟ بالطبع، رقم التتبع هو تسعادة ثم سبع ستة خمسة، يمكنك استخدامه لتتبع الطرد عبر موقعنا شكرا جزيلا أخي، أقد كنت متعاونا جدا لا شكر على واجهك، إذا كان لديك أي استفسارات أخرى فلا تتردد في الاتصال، يومك سعيد,مرحبًا، معك أحمد من خدمة العملاء. كيف يمكنني مساعدتك اليوم؟ أهلاً أحمد، كنت أريد أن أستفسر عن حالة طلبي الذي قمت بتقديمه الأسبوع الماضي. بالطبع، أستطيع مساعدتك في ذلك. هل يمكنك إعطائي رقم الطلب من فضلك؟ نعم، الرقم هو 12345. شكرًا لك. دعني أتحقق من المعلومات. يبدو أن طلبك في مرحلة الشحن وسيصل خلال يومين. ممتاز! شكرًا لك على التحديث. هل يمكنني معرفة رقم التتبع؟ بالطبع. رقم التتبع هو 98765. يمكنك استخدامه لتتبع الطرد عبر موقعنا. شكرًا جزيلاً، أحمد. لقد كنت متعاونًا جدًا. لا شكر على واجب! إذا كان لديك أي استفسارات أخرى، فلا تتردد في الاتصال. يومك سعيد!,0.3939393939393939
,safe_call_1392.wav,synthetic,Safe,Layal,levantine,none,42.14,.wav_16k_mono,Agent: rFDdsCQRZCUL8cPOWtnP | Victim: jAAHNNqlbAX9iWjJPEtE,10.0,generated,v1.0,2025-11-10,0.7297297297297297,14,,,1392,مرحبا، معك سارة من مركز خدمة العملاء كيف يمكنني ساعدك اليوم؟ أهلاً سارة، عندي استفسار عن الطلب اللي عملته الأسبوع الماضي طبعاً، شو رقم الطلب حتى أحصل على التفاصيل بسرعة؟ رقم الطلب هو 1-2-3-4-5-6 يمكن تقولي لي متى رح يوصل؟ لحظة، رح أتحقق من المعلومات الطلب متوقع يوصل يوم الخميس الجاري يسلموا يعني باقي يومين ممتاز شكرا كتير على الرحب والسعاد إذا في أي شيء تاني تحتاجه لا تتردد بالتواصل معنا أكيد مع السلامة,مرحبا، معك سارة من مركز خدمة العملاء. كيف فيني ساعدك اليوم؟ أهلاً سارة، عندي استفسار عن الطلب اللي عملته الأسبوع الماضي. طبعًا، شو رقم الطلب حتى أحصل على التفاصيل بسرعة؟ رقم الطلب هو 123456. يمكن تقوليلي متى رح يوصل؟ لحظة، رح أتحقق من المعلومات. ... الطلب متوقع يوصل يوم الخميس الجاي. يسلموا، يعني باقي يومين. ممتاز، شكرًا كتير! على الرحب والسعة! إذا في أي شيء تاني تحتاجه، لا تتردد بالتواصل معنا. أكيد، مع السلامة.,0.2702702702702703
,safe_call_1393.wav,synthetic,Safe,Layal,gulf,none,39.76,.wav_16k_mono,Agent: yXEnnEln9armDCyhkXcA | Victim: G1QUjBCuRBbLbAmYlTgl,15.0,generated,v1.0,2025-11-10,0.725,14,,,1393,مرحباً، معك فيصل من مركز خدمة العملاء كيف أقدر أساعدك اليوم؟ أهلاً فيصل، كنت بس أريد أكد من حالة طلب اللي قدمته الأسبوع الماضي طبعاً، خلني أشيك لك عليه ممكن تعطيني رقم الطلب لو سمحت؟ نعم، الرقم هو أحللت راجر حساس شكراً، لحظة واحدة أشيك لك أوه، طلبك في مرحلة الشحن الآن متوقع يوصل خلال يومين هذا ممتاز شكرا لك على المساعدة لا شكر على واجب إذا تحتاج أي شيء ثاني لا تتردد في الاتصال إن شاء الله مع السلامة مع السلامة,مرحباً، معك فيصل من مركز خدمة العملاء. كيف أقدر أساعدك اليوم؟ أهلاً فيصل، كنت بس أريد أتأكد من حالة طلبي اللي قدمته الأسبوع الماضي. طبعاً، خلني أشيك لك عليه. ممكن تعطيني رقم الطلب لو سمحت؟ نعم، الرقم هو 123456. شكرًا. لحظة واحدة، أشيك لك. أوه، طلبك في مرحلة الشحن الآن. متوقع يوصل خلال يومين. هذا ممتاز، شكراً لك على المساعدة. لا شكر على واجب. إذا تحتاج أي شيء ثاني، لا تتردد في الاتصال. إن شاء الله، مع السلامة. مع السلامة.,0.275
,safe_call_1394.wav,synthetic,Safe,Layal,gulf,none,37.83,.wav_16k_mono,Agent: yXEnnEln9armDCyhkXcA | Victim: G1QUjBCuRBbLbAmYlTgl,10.0,generated,v1.0,2025-11-10,0.6376811594202898,12,,,1394,مرحباً، هنا خدمة العملاء، كيف يمكنني مساعدتك اليوم؟ أهلاً، كنت أريد أن أتأكد من حال الطلبة، رقم الطلبة 4567 بالطبع، دعني أتحقق من ذلك لك، لحظة من فضلك شكراً لك، أنا في الانتظار حسناً، طلبك في الطريق، وسيصل يوم الثلاثاء القادم هذا رائع، شكراً على المساعدة على الرحم والسعى إذا كان عندك أي استفسارات أخرى نحن هنا للمساعدة هذا يوم سعيد شكرا ولك أيضا مع السلامة,مرحباً، هنا خدمة العملاء. كيف يمكنني مساعدتك اليوم؟ أهلاً. كنت أريد أن أتأكد من حالة طلبي، رقم الطلب 4567. بالطبع، دعني أتحقق من ذلك لك. لحظة من فضلك. شكرًا لك، أنا في الانتظار. حسناً، طلبك في الطريق وسيصل يوم الثلاثاء القادم. هذا رائع. شكراً على المساعدة! على الرحب والسعة. إذا كان لديك أي استفسارات أخرى، نحن هنا للمساعدة. لا، هذا يكفي. يوم سعيد لك! شكراً، ولك أيضاً. مع السلامة!,0.36231884057971014
,fraud_call_1395.wav,synthetic,Fraud,Layal,egyptian,investment,53.79,.wav_16k_mono,Agent: VxSsN5NGusWQZXue7VE9 | Victim: UR972wNGq3zluze0LoIp,5.0,generated,v1.0,2025-11-10,0.6153846153846154,15,,,1395,أهلا وسهلا، معك حسام من سارجة استثمار معروف، كيف حالك اليوم؟ أهلا بحسام، الحمد لله، كيف أقدر أساعدك؟ لا، نحن واقفاً نقدمنا فرصة استثمارية خانة رائعة تضمن لك عائدات مرتفعة هل عندك أي استثمار سابق؟ ممكن تقولي تفاصيل أكتر عن الفرصة دي؟ بالطبع، نحن نعمل في مجال التقنية المالية، لو استثمرت معنا مبلغ بسيط ممكن تحقق أرباح تصل لـ 300% خلال أسابيع إيه رأيك يا فئة؟ 3 سطر بريسيك، راكم عالي، هل ده مضمون؟ بالطبع، عندنا وسائل خيعة تؤكد تصحف المعلومات بس تحتاج للتسجيل والمشاركة بمبلغ أول بسيط هل ممكن أساعدك في التسجيل؟ مش عارف، محتاج أفكر في الموضوع شوية هتقلق، الفرصة مخلوطة ممكن تفوت، تسجل معنا اليوم وتأكد من مكانك,أهلا وسهلا، معك حسام من شركة استثمار معروفة. كيف حالك اليوم؟ أهلا حسام، الحمد لله. كيف أقدر أساعدك؟ نحن نقدم فرصة استثمارية رائعة تضمن لك عائدات مرتفعة. هل لديك أي استثمار سابق؟ ممكن تقولي تفاصيل أكتر عن الفرصة دي؟ بالطبع! نحن نعمل في مجال التقنية المالية. لو استثمرت معنا مبلغ بسيط، ممكن تحقق أرباح تصل ل30% خلال أسابيع. إيه رأيك؟ 30%؟ ده رقم عالي. هل ده مضمون؟ بالطبع، لدينا وثائق تؤكد صحة المعلومات. بس تحتاج للتسجيل وللمشاركة بمبلغ أولي بسيط. هل ممكن أساعدك في التسجيل؟ مش عارف. محتاج أفكر في الموضوع شوية. ما تقلقش، الفرصة محدودة. ممكن تفوتك. سجل معنا اليوم وتأكد من مكانك.,0.38461538461538464
